,dim_ad_channel_level1,install_deviceid_cnt,day1_ltv_sum,day2_ltv_sum,day3_ltv_sum,day4_ltv_sum,day5_ltv_sum,day6_ltv_sum,day7_ltv_sum,day30_ltv_sum,day60_ltv_sum,day90_ltv_sum,day180_ltv_sum,day360_ltv_sum,dt,diff_0,month,weekday,is_holiday,is_promo,days_to_next_promo,days_past_last_promo,season,day7_ltv_label,install_deviceid_cnt_zscore,lag_1_install_cnt_zscore,lag_2_install_cnt_zscore,lag_3_install_cnt_zscore,lag_4_install_cnt_zscore,lag_5_install_cnt_zscore,lag_6_install_cnt_zscore,lag_7_install_cnt_zscore,lag_1_install_cnt,lag_2_install_cnt,lag_3_install_cnt,lag_4_install_cnt,lag_5_install_cnt,lag_6_install_cnt,lag_7_install_cnt,avg_day1_ltv,lag_1_avg_day1_ltv,lag_2_avg_day1_ltv,lag_3_avg_day1_ltv,lag_4_avg_day1_ltv,lag_5_avg_day1_ltv,lag_6_avg_day1_ltv,lag_7_avg_day1_ltv,lag_1_contrib_ltv,lag_2_contrib_ltv,lag_3_contrib_ltv,lag_4_contrib_ltv,lag_5_contrib_ltv,lag_6_contrib_ltv,lag_7_contrib_ltv
2894,信息流,30575,700693.12,901087.35,1005890.27,1092711.84,1169181.86,1249239.84,1320553.43,2123489.97,2454357.445,2641698.273,3109340.713,3859209.163,2023-12-24,0,12,6,0,0,1,0,winter,1320553.43,-1.5949613510452376,-1.2228316401339998,-0.509117399787722,0.632601883438448,1.5303322170681608,0.8978234591829939,-0.10979502731840575,0.3759478585957625,31574.0,33490.0,36555.0,38965.0,37267.0,34562.0,35866.0,22.91719116925593,23.545125482992336,23.86797223051657,20.575308712898373,17.724120467085847,19.138082485845388,22.12953208726347,21.589769224335022,30.268002217014,34.486467602269336,31.396383258104226,31.590029359681765,35.422380390157514,41.35831583820381,40.71697156080968
2898,信息流,28449,725759.08,942896.93,1047159.45,1139263.76,1253441.43,1319237.38,1362029.56,2114612.31,2428059.74,2586772.053,2985022.474,3697790.668,2023-12-25,0,12,0,0,1,0,0,winter,1362029.56,-1.6266262101119073,-0.995638444538106,-0.6991394897835305,-0.13047883181579606,0.779200143482276,1.4944779021995203,0.9905187178418934,0.18768621272565034,30575.0,31574.0,33490.0,36555.0,38965.0,37267.0,34562.0,25.510881929066045,22.91719116925593,23.545125482992336,23.86797223051657,20.575308712898373,17.724120467085847,19.138082485845388,22.12953208726347,29.471376941946033,33.77653011971876,37.25432517169305,33.33110709889208,33.280823148979856,37.07013711863043,41.35831583820381
2902,信息流,27347,707855.37,896679.13,1019493.38,1126083.84,1206164.41,1250528.93,1310898.65,2121915.55,2411740.977,2581108.291,3000145.888,3643700.997,2023-12-26,0,12,1,0,0,6,0,winter,1310898.65,-1.4244080560003836,-1.1480893168000275,-0.6150097890868179,-0.36451757451226646,0.1159059321192056,0.8844330969550417,1.488723624607363,1.0629620827178852,28449.0,30575.0,31574.0,33490.0,36555.0,38965.0,37267.0,25.88420558013676,25.510881929066045,22.91719116925593,23.545125482992336,23.86797223051657,20.575308712898373,17.724120467085847,19.138082485845388,33.14341207072305,32.89910940310711,36.2237452334199,39.684733950432964,35.27653754616332,35.45529716412165,37.07013711863043
2906,信息流,29187,765981.399,962179.959,1109599.479,1220700.909,1292313.119,1348235.829,1408344.249,2187973.553,2489583.903,2687981.301,3094019.302,3785406.709,2023-12-27,0,12,2,0,0,5,0,winter,1408344.249,-0.743834244765952,-1.2273297884802863,-0.9377580008861578,-0.3791104324423129,-0.11660388452349772,0.3868621273007764,1.1922500846292734,1.8255241391681567,27347.0,28449.0,30575.0,31574.0,33490.0,36555.0,38965.0,26.24392363038339,25.88420558013676,25.510881929066045,22.91719116925593,23.545125482992336,23.86797223051657,20.575308712898373,17.724120467085847,32.78893955461294,36.808304334071494,35.738735568274734,38.685003547222394,41.39535353836966,36.79607495554644,35.45529716412165
2910,信息流,30804,737836.737,1027105.727,1144690.473,1228984.473,1285621.653,1357627.843,1404449.853,2280289.087,2601026.085,2801237.395,3318096.519,4059394.527,2023-12-28,0,12,3,0,0,4,0,winter,1404449.853,-0.07026662551464721,-0.657076869321927,-1.3248139432893944,-0.9248975000762699,-0.15337085917690269,0.20916682391739078,0.904484342244384,2.0167746312173667,29187.0,27347.0,28449.0,30575.0,31574.0,33490.0,36555.0,23.952627483443706,26.24392363038339,25.88420558013676,25.510881929066045,22.91719116925593,23.545125482992336,23.86797223051657,20.575308712898373,32.96604512282866,37.27989834351117,40.04582797286372,38.239799182338515,40.96215088363844,43.543101224246044,36.79607495554644
2914,信息流,31598,825775.51,1105410.03,1230315.17,1332148.71,1441615.62,1491771.26,1551298.28,2490629.54,2760477.0,2943924.477,3452097.291,4243815.235,2023-12-29,0,12,4,0,0,3,0,winter,1551298.28,0.6622452980127016,0.23124303028968105,-0.6465034015845308,-1.6452995887512283,-1.0471075244807388,0.10693633090860837,0.6492175216583533,1.6892683339471535,30804.0,29187.0,27347.0,28449.0,30575.0,31574.0,33490.0,26.133790429774038,23.952627483443706,26.24392363038339,25.88420558013676,25.510881929066045,22.91719116925593,23.545125482992336,23.86797223051657,33.34325824568238,38.01690749306198,41.17760046805866,44.05924391015501,40.85821226492232,43.74625204282004,43.543101224246044
2918,信息流,35227,894088.004,1151788.434,1329032.084,1428165.394,1510847.224,1578865.664,1647753.314,2569810.694,2906739.911,3126150.474,3640500.752,4565287.651,2023-12-30,0,12,5,0,0,2,0,winter,1647753.314,2.0560429437465633,0.44516617292345645,0.09271752149508859,-0.6250525910485775,-1.4418101711848454,-0.9526434030814936,-0.008933286032740432,0.4345128131825486,31598.0,30804.0,29187.0,27347.0,28449.0,30575.0,31574.0,25.380759190393732,26.133790429774038,23.952627483443706,26.24392363038339,25.88420558013676,25.510881929066045,22.91719116925593,23.545125482992336,34.983544211658966,37.16044906505648,41.82344567787028,44.105913262880755,46.37201237301838,43.1906273098937,43.74625204282004
2922,信息流,32485,883764.563,1114281.733,1264283.203,1352965.543,1430955.543,1506231.903,1551193.183,2530807.667,2845082.883,3041267.861,3555999.373,4369785.153,2023-12-31,0,12,6,0,0,1,0,winter,1551193.183,0.765057820840533,1.9462450645031126,0.3829596862202893,0.04092370100216815,-0.655640767634736,-1.4482682396767297,-0.9735533080515791,-0.05772395720305823,35227.0,31598.0,30804.0,29187.0,27347.0,28449.0,30575.0,27.205312082499614,25.380759190393732,26.133790429774038,23.952627483443706,26.24392363038339,25.88420558013676,25.510881929066045,22.91719116925593,32.69618287109319,38.93648870181657,39.896911862095834,44.277010963785244,45.728194317475406,47.87618404864846,43.1906273098937
2926,信息流,37644,863497.688,1149987.158,1293030.698,1402786.208,1522278.368,1586871.808,1653778.348,2906385.077,3222502.738,3465727.084,4066046.069,5063824.707,2024-01-01,0,1,0,1,0,0,0,winter,1653778.348,1.857123343542932,0.2738634514790645,1.115363475522314,0.0016495487342204473,-0.24202332474876284,-0.7382689625598258,-1.302951692041802,-0.9647558399281402,32485.0,35227.0,31598.0,30804.0,29187.0,27347.0,28449.0,22.938521092338753,27.205312082499614,25.380759190393732,26.133790429774038,23.952627483443706,26.24392363038339,25.88420558013676,25.510881929066045,34.301423210712635,37.727654469582994,42.15927305525666,41.73554255940787,46.19302528522972,47.93573883789812,47.87618404864846
2930,信息流,37921,903932.772,1210175.672,1392055.612,1509787.562,1601890.562,1680396.142,1747421.612,3092195.672,3400415.575,3637495.672,4218797.152,5235259.812,2024-01-02,0,1,1,0,0,0,0,winter,1747421.612,1.427534612665525,1.3506686983983205,-0.08092426804394776,0.6799650349187775,-0.32706169026420207,-0.5473921448784996,-0.9961003880917478,-1.5066898547042258,37644.0,32485.0,35227.0,31598.0,30804.0,29187.0,27347.0,23.83726093721157,22.938521092338753,27.205312082499614,25.380759190393732,26.133790429774038,23.952627483443706,26.24392363038339,25.88420558013676,30.549015991924346,38.91898423887948,40.541783120901584,45.62363504019242,44.073102291910146,48.25244968650427,47.93573883789812
2934,信息流,32267,779308.872,1054826.48,1221455.7,1320626.77,1407030.33,1489195.56,1559075.54,2595240.493,2887986.661,3081920.861,3537345.529,4350269.809,2024-01-03,0,1,2,0,0,0,0,winter,1559075.54,-0.37580247705666914,1.513527037473425,1.4209652625309355,-0.30295602601889754,0.6133052985020643,-0.5993542006542342,-0.8646756782872188,-1.4050092164894052,37921.0,37644.0,32485.0,35227.0,31598.0,30804.0,29187.0,24.151884959866116,23.83726093721157,22.938521092338753,27.205312082499614,25.380759190393732,26.133790429774038,23.952627483443706,26.24392363038339,31.91307381134464,34.34891876527468,41.648931599199635,42.88889840179407,47.21093929995569,45.59310001947799,48.25244968650427
2938,信息流,32028,722313.2,999625.3,1124242.66,1198955.98,1273741.48,1356693.51,1430029.3,2343459.093,2561106.105,2771677.122,3239059.105,4001785.001,2024-01-04,0,1,3,0,0,0,0,winter,1430029.3,-0.6566003420024158,-0.5652970798999708,1.594655405151176,1.4888353063964597,-0.48201628015799164,0.5654880909085532,-0.8208698093833838,-1.124195291012427,32267.0,37921.0,37644.0,32485.0,35227.0,31598.0,30804.0,22.552554015236666,24.151884959866116,23.83726093721157,22.938521092338753,27.205312082499614,25.380759190393732,26.133790429774038,23.952627483443706,32.690565593330646,36.70935924685531,37.264536393581984,44.049731968600895,44.81975938910495,49.09482498892335,45.59310001947799
2942,信息流,32123,775035.3,1024091.33,1140578.74,1249010.88,1327470.92,1418492.65,1514755.669,2409469.674,2676373.365,2851185.446,3319295.253,4155098.645,2024-01-05,0,1,4,0,0,0,0,winter,1514755.669,-0.7258605032296034,-0.7644134407133198,-0.6674223664121806,1.627086144460796,1.5146738951661702,-0.5789535203969155,0.5338060015015107,-0.9389162103764574,32028.0,32267.0,37921.0,37644.0,32485.0,35227.0,31598.0,24.12711452853096,22.552554015236666,24.151884959866116,23.83726093721157,22.938521092338753,27.205312082499614,25.380759190393732,26.133790429774038,31.210981016610468,37.85464096445285,39.81402288969173,40.43880480289023,46.36699716792366,46.77529491583161,49.09482498892335
2946,信息流,35145,844459.67,1119057.15,1286600.69,1407567.96,1483875.37,1563257.86,1678215.32,2692191.493,2940200.395,3132037.864,3650577.866,4513085.2,2024-01-06,0,1,5,0,0,0,0,winter,1678215.32,0.34007305105287056,-0.9608139872784901,-1.001708847848139,-0.8988259880992326,1.5350639241196664,1.4158231201429003,-0.8049830448973012,0.3753717728077255,32123.0,32028.0,32267.0,37921.0,37644.0,32485.0,35227.0,24.027875088917344,24.12711452853096,22.552554015236666,24.151884959866116,23.83726093721157,22.938521092338753,27.205312082499614,25.380759190393732,31.880314105158295,35.10186898963407,40.92809278829764,42.24283542100683,42.154707469981936,47.751059966138214,46.77529491583161
2950,信息流,37672,849542.487,1134877.087,1302672.727,1436580.997,1576924.267,1707689.947,1821807.027,2898712.516,3177489.632,3397801.384,3979749.768,4957320.273,2024-01-07,0,1,6,0,0,0,0,winter,1821807.027,1.1736595911248462,0.1887813256240413,-0.9890192752241709,-1.0260447739272087,-0.9328964140321978,1.2707053719359662,1.1627468125597402,-0.8479326380610164,35145.0,32123.0,32028.0,32267.0,37921.0,37644.0,32485.0,22.551032252070502,24.027875088917344,24.12711452853096,22.552554015236666,24.151884959866116,23.83726093721157,22.938521092338753,27.205312082499614,31.84114810072556,35.50660710394421,37.43461908330211,43.60586140639043,44.31307565728752,43.93205684836893,47.751059966138214
2954,信息流,37218,799579.436,1107505.976,1309561.216,1429453.916,1538422.606,1620063.736,1702188.186,2723374.46,2967377.277,3156162.553,3679476.155,4576027.951,2024-01-08,0,1,0,0,0,0,0,winter,1702188.186,0.773464345500836,0.9520998855529177,-0.042199695309660265,-1.2312671006783624,-1.2686467841694369,-1.1746073699129445,1.0500740033347862,0.9410827156818642,37672.0,35145.0,32123.0,32028.0,32267.0,37921.0,37644.0,21.48367553334408,22.551032252070502,24.027875088917344,24.12711452853096,22.552554015236666,24.151884959866116,23.83726093721157,22.938521092338753,30.125214668719476,36.60835652297624,38.882136786726015,39.76962283002373,46.152278178944435,46.08057836027531,43.93205684836893
2958,信息流,35545,820678.34,1087794.94,1249138.8,1420975.71,1521395.32,1595503.94,1677760.47,2650106.918,2904961.914,3119080.172,3660943.677,4586472.041,2024-01-09,0,1,1,0,0,0,0,winter,1677760.47,0.23280290995967248,0.9344093379939568,1.1248034314354183,0.06505481001124827,-1.2022820850990967,-1.2421222588368475,-1.141892769117664,1.2292266236533123,37218.0,37672.0,35145.0,32123.0,32028.0,32267.0,37921.0,23.088432690955127,21.48367553334408,22.551032252070502,24.027875088917344,24.12711452853096,22.552554015236666,24.151884959866116,23.83726093721157,29.757267343758397,34.579335501167975,40.050304737516,41.32462472371821,42.35960753091045,48.317957665726595,46.08057836027531
2962,信息流,37430,833890.79,1172353.22,1359631.52,1502273.55,1611946.5,1708088.22,1788371.88,2700511.086,2987135.811,3207282.687,3707138.547,4603979.021,2024-01-10,0,1,2,0,0,0,0,winter,1788371.88,1.081235592399148,0.2664728133975913,0.9896017944424742,1.185836437236483,0.09357885498877294,-1.2126350007898499,-1.2536973159119442,-1.1503931757626753,35545.0,37218.0,37672.0,35145.0,32123.0,32028.0,32267.0,22.278674592572802,23.088432690955127,21.48367553334408,22.551032252070502,24.027875088917344,24.12711452853096,22.552554015236666,24.151884959866116,30.603318047545365,35.18623289806008,38.133919011467405,42.22152141129606,44.158162375867754,44.649347445984766,48.317957665726595
2966,信息流,36613,915635.77,1277862.99,1406370.46,1534968.53,1648365.09,1738307.15,1849037.22,2739755.143,2998648.196,3204953.786,3771271.126,4727803.623,2024-01-11,0,1,3,0,0,0,0,winter,1849037.22,0.5364032493675388,0.9204045240516827,0.034428510857544115,0.8207615984298485,1.0341478636766066,-0.1535770091836524,-1.5739587130948922,-1.6186100241046764,37430.0,35545.0,37218.0,37672.0,35145.0,32123.0,32028.0,25.008487968754267,22.278674592572802,23.088432690955127,21.48367553334408,22.551032252070502,24.027875088917344,24.12711452853096,22.552554015236666,31.321218808442424,35.14246166830778,38.4075962168843,41.8593190433213,44.480235026319534,47.154863151013295,44.649347445984766
2970,信息流,39713,1055777.19,1420971.37,1609467.99,1760640.83,1872355.06,2003995.8,2142245.17,3149610.309,3463481.066,3694082.784,4247921.077,5277082.314,2024-01-12,0,1,4,0,0,0,0,winter,2142245.17,1.5693416007252428,0.08640497668310063,0.4772305321161426,-0.42449060863206317,0.37581680169777676,0.592995262122013,-0.6158372697987912,-2.0614612949134212,36613.0,37430.0,35545.0,37218.0,37672.0,35145.0,32123.0,26.58517840505628,25.008487968754267,22.278674592572802,23.088432690955127,21.48367553334408,22.551032252070502,24.027875088917344,24.12711452853096,34.90189249720045,36.32464654020839,39.97680995920664,41.335445375893386,45.33048277235081,47.75118281405606,47.154863151013295
2974,信息流,45730,1092784.29,1422827.42,1679917.44,1873403.79,2000752.17,2128334.99,2260010.64,3325848.796,3711042.695,3971833.241,4637801.435,5799579.148,2024-01-13,0,1,5,0,0,0,0,winter,2260010.64,2.4069554352660387,0.5005282323179682,-0.48167624319125885,-0.222817837871569,-0.8200615270118571,-0.28998795039026454,-0.1461425207511713,-0.9467975883678863,39713.0,36613.0,37430.0,35545.0,37218.0,37672.0,35145.0,23.896441941832496,26.58517840505628,25.008487968754267,22.278674592572802,23.088432690955127,21.48367553334408,22.551032252070502,24.027875088917344,35.78101301840707,38.41177887635539,40.1355476890195,42.801950203966804,43.52903799236928,48.35971084625186,47.75118281405606
2978,信息流,50734,1189626.54,1600338.75,1861674.8,2050454.58,2229124.14,2406976.04,2522165.432,3592876.578,3996593.033,4293898.344,5020854.498,6306275.403,2024-01-14,0,1,6,0,0,0,0,winter,2522165.432,2.134895889664394,1.1319956202927308,-0.07392982351408318,-0.6952309496236267,-0.5314880399360471,-0.9092792085542695,-0.5739770201732158,-0.4829864681558827,45730.0,39713.0,36613.0,37430.0,35545.0,37218.0,37672.0,23.448309614853944,23.896441941832496,26.58517840505628,25.008487968754267,22.278674592572802,23.088432690955127,21.48367553334408,22.551032252070502,31.113654493767765,40.52748445093546,41.92413978641466,43.06562917445899,44.8868741032494,45.73561679832339,48.35971084625186
2982,信息流,45465,1126173.28,1634389.1,1860769.54,2056343.321,2295150.923,2442106.638,2572450.407,3559357.888,3923439.889,4170890.413,4823230.176,5991583.818,2024-01-15,0,1,0,0,0,0,0,winter,2572450.407,0.8509934380213361,1.8679778845929895,0.9021418301909105,-0.2592161912593909,-0.8575558732430928,-0.6998644151202913,-1.06369354432651,-0.740783128855951,50734.0,45730.0,39713.0,36613.0,37430.0,35545.0,37218.0,24.770115033542286,23.448309614853944,23.896441941832496,26.58517840505628,25.008487968754267,22.278674592572802,23.088432690955127,21.48367553334408,31.543713288918674,36.73556614913623,44.334118046987136,45.021306366591105,45.634203045685275,47.20102602335068,45.73561679832339
2986,信息流,40012,1092448.19,1523071.18,1791846.0,1968971.52,2105198.87,2231750.31,2315557.245,3175711.195,3542369.086,3745327.846,4303072.426,5340557.362,2024-01-16,0,1,1,0,0,0,0,winter,2315557.245,-0.27856208053076636,0.8116938140569021,1.8651613197569619,0.864677091530904,-0.33834321247313076,-0.9581475904708884,-0.79479914633406,-1.1716801955359224,45465.0,50734.0,45730.0,39713.0,36613.0,37430.0,35545.0,27.303013845846245,24.770115033542286,23.448309614853944,23.896441941832496,26.58517840505628,25.008487968754267,22.278674592572802,23.088432690955127,35.948292092818654,36.69481609965703,40.96662562869014,47.14715735401506,47.477867151011935,47.77910446166177,47.20102602335068
2990,信息流,42745,1138837.61,1592371.142,1873839.912,2033805.887,2147193.473,2260306.448,2389251.823,3289622.534,3656255.865,3918536.11,4570527.689,5712448.194,2024-01-17,0,1,2,0,0,0,0,winter,2389251.823,0.09799521441843391,-0.5110347367028393,0.7041282063869165,1.8782880353140985,0.763181604501493,-0.5776647972170217,-1.2684781336516895,-1.0864153930493916,40012.0,45465.0,50734.0,45730.0,39713.0,36613.0,37430.0,26.642592349982458,27.303013845846245,24.770115033542286,23.448309614853944,23.896441941832496,26.58517840505628,25.008487968754267,22.278674592572802,38.06535989203239,40.92751655119323,40.415787834588244,43.75141417012902,50.461959559841866,50.502204681397316,47.77910446166177
2994,信息流,42948,1167646.15,1642257.186,1840619.646,2028525.796,2172143.396,2300294.117,2415437.397,3243234.585,3608905.167,3845936.941,4427083.08,5533051.428,2024-01-18,0,1,3,0,0,0,0,winter,2415437.397,-0.011486598628466413,-0.06109892887482135,-0.7290324193343684,0.603657417283235,1.8913784422489697,0.6684222818905455,-0.8021067382686546,-1.5597334563164393,42745.0,40012.0,45465.0,50734.0,45730.0,39713.0,36613.0,27.187439461674582,26.642592349982458,27.303013845846245,24.770115033542286,23.448309614853944,23.896441941832496,26.58517840505628,25.008487968754267,37.25280481927711,44.78271518544437,45.229150357417794,43.937480585012025,46.54132932429478,53.943171505552336,50.502204681397316
